Run_ID,Instellation (W/m^2),Spectral_Type,R_Planet (m),M_Planet (kg),P_Surface (Pa),P_CO2 (Pa),P_H2O (Pa),Albedo,Recirculation_Factor,Rainout,Relative Humidity,August Roche Magnus,Cloud Cover,Cloud Destruction,Moist Convection,Surface_Temp (K),Status
run_50,961.6414921417576,G2,6371000,5.972e+24,102194.6886964347,1194.6886964347032,1000,0.05,0.25,True,0.77,True,0.6,True,True,277.295,Success
run_51,1278.4829890402452,G2,6371000,5.972e+24,101037.42948130422,37.42948130422226,1000,0.05,0.25,True,0.77,True,0.6,True,True,287.211,Success
run_49,1985.366617306274,G2,6371000,5.972e+24,115665.6771560598,14665.677156059794,1000,0.05,0.25,True,0.77,True,0.6,True,True,372.006,Success
run_53,898.8086093114109,G2,6371000,5.972e+24,101004.11462032644,4.114620326441875,1000,0.05,0.25,True,0.77,True,0.6,True,True,266.756,Success
run_52,2025.9138231374686,G2,6371000,5.972e+24,105621.48286858117,4621.482868581162,1000,0.05,0.25,True,0.77,True,0.6,True,True,371.76,Success
run_54,1880.7222258185707,G2,6371000,5.972e+24,108556.9544236027,7556.954423602695,1000,0.05,0.25,True,0.77,True,0.6,True,True,362.697,Success
run_57,1303.212278508082,G2,6371000,5.972e+24,102052.79502010788,1052.79502010788,1000,0.05,0.25,True,0.77,True,0.6,True,True,291.431,Success
run_55,1910.2204447388783,G2,6371000,5.972e+24,185705.64857877075,84705.64857877076,1000,0.05,0.25,True,0.77,True,0.6,True,True,371.29,Success
run_56,1069.0064842706092,G2,6371000,5.972e+24,102957.20590914405,1957.2059091440497,1000,0.05,0.25,True,0.77,True,0.6,True,True,283.07,Success
run_59,844.966513424264,G2,6371000,5.972e+24,101440.68370506386,440.6837050638527,1000,0.05,0.25,True,0.77,True,0.6,True,True,270.092,Success
run_60,384.59930237156874,G2,6371000,5.972e+24,364331.26990292274,263331.26990292274,1000,0.05,0.25,True,0.77,True,0.6,True,True,254.637,Success
run_61,436.0872462304063,G2,6371000,5.972e+24,682698.339595182,581698.339595182,1000,0.05,0.25,True,0.77,True,0.6,True,True,274.589,Success
run_62,646.9361371615623,G2,6371000,5.972e+24,199888.94151164452,98888.9415116445,1000,0.05,0.25,True,0.77,True,0.6,True,True,276.004,Success
run_63,288.1112081561309,G2,6371000,5.972e+24,205065.7991253649,104065.7991253649,1000,0.05,0.25,True,0.77,True,0.6,True,True,229.312,Success
run_64,1263.87382102046,G2,6371000,5.972e+24,101008.09840512816,8.098405128160394,1000,0.05,0.25,True,0.77,True,0.6,True,True,284.242,Success
run_65,429.95065190614804,G2,6371000,5.972e+24,120130.73445026597,19130.734450265965,1000,0.05,0.25,True,0.77,True,0.6,True,True,244.224,Success
run_66,1797.382979325584,G2,6371000,5.972e+24,106575.30959671152,5575.309596711529,1000,0.05,0.25,True,0.77,True,0.6,True,True,355.437,Success
run_67,1543.6381347266429,G2,6371000,5.972e+24,109373.31800196387,8373.31800196386,1000,0.05,0.25,True,0.77,True,0.6,True,True,337.656,Success
run_69,1951.0224851814705,G2,6371000,5.972e+24,102486.16251557018,1486.1625155701781,1000,0.05,0.25,True,0.77,True,0.6,True,True,363.059,Success
run_68,1360.1460773945223,G2,6371000,5.972e+24,255838.98632450076,154838.98632450076,1000,0.05,0.25,True,0.77,True,0.6,True,True,346.972,Success
run_70,782.1127320016291,G2,6371000,5.972e+24,736941.3543495396,635941.3543495396,1000,0.05,0.25,True,0.77,True,0.6,True,True,345.382,Success
run_72,508.5168667974018,G2,6371000,5.972e+24,122575.49753112736,21575.497531127356,1000,0.05,0.25,True,0.77,True,0.6,True,True,253.92,Success
run_71,1642.6752560364048,G2,6371000,5.972e+24,101414.11874299617,414.1187429961755,1000,0.05,0.25,True,0.77,True,0.6,True,True,337.542,Success
run_73,1198.2848316471598,G2,6371000,5.972e+24,101027.98524619374,27.98524619373795,1000,0.05,0.25,True,0.77,True,0.6,True,True,283.437,Success
run_75,1446.6353489500211,G2,6371000,5.972e+24,110100.82342919969,9100.823429199698,1000,0.05,0.25,True,0.77,True,0.6,True,True,332.437,Success
run_74,1841.1594416055555,G2,6371000,5.972e+24,129439.00650914216,28439.006509142157,1000,0.05,0.25,True,0.77,True,0.6,True,True,362.789,Success
run_76,499.7317055772468,G2,6371000,5.972e+24,105002.3767792609,4002.376779260897,1000,0.05,0.25,True,0.77,True,0.6,True,True,247.711,Success
run_77,290.8620886943832,G2,6371000,5.972e+24,184066.32365423307,83066.32365423309,1000,0.05,0.25,True,0.77,True,0.6,True,True,228.456,Success
run_78,1391.552554098683,G2,6371000,5.972e+24,102372.96652693833,1372.9665269383236,1000,0.05,0.25,True,0.77,True,0.6,True,True,295.081,Success
run_79,357.9035014013152,G2,6371000,5.972e+24,111397.64112306868,10397.641123068684,1000,0.05,0.25,True,0.77,True,0.6,True,True,232.475,Success
run_80,1432.036533499863,G2,6371000,5.972e+24,101372.682956015,372.6829560150065,1000,0.05,0.25,True,0.77,True,0.6,True,True,295.29,Success
run_81,943.2945007769572,G2,6371000,5.972e+24,101003.85776800624,3.8577680062510513,1000,0.05,0.25,True,0.77,True,0.6,True,True,268.949,Success
run_83,376.82860917441326,G2,6371000,5.972e+24,101003.58871868253,3.5887186825206774,1000,0.05,0.25,True,0.77,True,0.6,True,True,222.912,Success
run_84,171.91341656594344,G2,6371000,5.972e+24,101626.11752823529,626.1175282352934,1000,0.05,0.25,True,0.77,True,0.6,True,True,194.884,Success
run_82,1189.7829211670796,G2,6371000,5.972e+24,986374.8448649152,885374.8448649152,1000,0.05,0.25,True,0.77,True,0.6,True,True,372.716,Success
run_85,1929.1731888925683,G2,6371000,5.972e+24,101001.64997756468,1.6499775646869503,1000,0.05,0.25,True,0.77,True,0.6,True,True,350.057,Success
run_87,751.0575983897022,G2,6371000,5.972e+24,101941.40720123913,941.4072012391277,1000,0.05,0.25,True,0.77,True,0.6,True,True,265.482,Success
run_86,1755.415263327023,G2,6371000,5.972e+24,101001.84634885765,1.84634885764779,1000,0.05,0.25,True,0.77,True,0.6,True,True,337.504,Success
run_88,1638.621767417355,G2,6371000,5.972e+24,106698.85609753682,5698.856097536814,1000,0.05,0.25,True,0.77,True,0.6,True,True,343.272,Success
